11.1126	1.56156	4.89085	1.0524	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.3951	1.60749	4.97328	1.0278	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6266	1.64845	4.86928	0.990803	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8535	1.7184	4.83148	1.04928	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.1141	1.80213	4.99134	1.15278	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3592	1.83294	4.98472	1.08034	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.6188	1.88179	5.0913	1.07832	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.819	2.03413	4.96377	1.35414	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.09	2.1415	5.1216	1.47984	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2964	2.29626	5.00516	1.70642	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4717	2.42297	4.59496	1.78475	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.7199	2.54925	4.62965	1.88116	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.9411	2.64789	4.57545	1.8889	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1689	2.81567	4.56212	2.08551	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.4224	2.92243	4.73807	2.11503	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.6308	2.99166	4.6823	2.0234	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8649	3.14059	4.73101	2.16579	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0769	3.34961	4.66164	2.43881	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2896	3.49628	4.45907	2.47002	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.5043	3.6982	4.42756	2.67943	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.7184	3.80976	4.36484	2.60693	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9406	3.96077	4.36963	2.66047	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.141	4.0898	4.15768	2.6044	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3334	4.30565	4.1078	2.83297	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.549	4.44898	4.13341	2.83598	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7239	4.63106	4.05606	2.94913	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8853	4.77465	3.68612	2.86	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0385	5.03233	3.59457	3.16683	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2168	5.16702	3.55474	3.09042	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3682	5.37115	3.48604	3.22608	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5343	5.4981	3.39723	3.10999	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.721	5.63714	3.43798	3.06287	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8765	5.79242	3.27719	3.028	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0406	6.02146	3.26059	3.22822	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.1998	6.20241	3.22894	3.27323	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.3129	6.48629	3.09481	3.5959	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.4534	6.67103	2.97336	3.57695	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.5974	6.82157	2.96982	3.506	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7545	7.00752	3.01862	3.54446	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.9514	7.16481	3.12574	3.47972	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.0524	7.3231	2.79234	3.36478	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.1274	7.64408	2.61097	3.77272	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.2567	7.82651	2.59218	3.7491	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.3268	8.07754	2.44281	3.92867	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.4312	8.26932	2.40853	3.925	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.5242	8.42693	2.35713	3.8371	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6271	8.60226	2.22375	3.74907	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.7832	8.80138	2.32184	3.76307	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8695	8.99	2.10963	3.70163	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.9868	9.25921	2.11387	3.90745	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0471	9.44295	1.81994	3.79206	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.1167	9.72847	1.74538	4.03766	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1797	9.97247	1.68726	4.15773	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.2163	10.2913	1.54741	4.4487	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.2433	10.4967	1.23793	4.30919	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2904	10.8092	1.17573	4.55236	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.3181	11.0614	1.03904	4.59033	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3526	11.3163	0.991306	4.65846	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.3167	11.5236	0.477176	4.42309	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3813	11.7825	0.560096	4.49849	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.4033	12.0125	0.627035	4.56843	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3835	12.3387	0.477983	4.82298	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.351	12.5379	0.0687724	4.54194	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.3741	12.7912	0.106444	4.59663	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3755	12.9898	-0.0143709	4.435	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.337	13.218	-0.105165	4.46552	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.3055	13.4312	-0.228924	4.40382	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2752	13.7251	-0.296762	4.5852	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.2344	13.9197	-0.522897	4.37705	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1651	14.2122	-0.64867	4.56708	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.1001	14.4197	-0.830759	4.44173	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9751	14.716	-1.05342	4.64853	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.911	14.9152	-1.12988	4.52428	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8892	15.1414	-1.04681	4.50989	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7869	15.3071	-1.55859	4.0334	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7562	15.498	-1.44168	3.98921	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.678	15.6741	-1.50705	3.8853	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.553	15.9268	-1.64585	4.03923	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.455	16.1184	-1.70247	4.00178	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3404	16.3207	-1.77443	4.01895	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2343	16.4928	-1.95429	3.81848	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0826	16.7459	-2.10625	3.98091	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.9421	16.9138	-2.49031	3.61607	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7282	17.2034	-2.74465	3.89618	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.6076	17.4089	-2.60124	4.02484	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3797	17.6402	-2.85213	4.1318	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2285	17.8283	-2.90927	4.04776	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.1171	18.0194	-2.821	4.00901	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9475	18.1565	-3.10598	3.61216	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8378	18.2909	-2.97709	3.49319	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.712	18.453	-2.99772	3.35793	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.5003	18.6653	-3.16655	3.47908	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3271	18.789	-3.34299	3.18436	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.172	18.9298	-3.30674	3.13982	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.0035	19.0906	-3.39397	3.05125	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.7774	19.2249	-3.52964	3.03471	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5833	19.3721	-3.70089	2.86427	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3362	19.5614	-3.87255	2.98674	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1163	19.6325	-4.06369	2.62329	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.9044	19.7893	-4.09405	2.68048	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7077	19.9066	-4.0639	2.64748	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.4657	20.0833	-4.17712	2.75479	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2349	20.2276	-4.33099	2.63481	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0682	20.3571	-4.20239	2.61156	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8322	20.4338	-4.38872	2.29639	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6236	20.5567	-4.36334	2.30917	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3773	20.6422	-4.56542	2.03321	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1335	20.7194	-4.598	1.98886	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8886	20.7879	-4.74321	1.73452	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.6064	20.8607	-4.85593	1.72215	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3537	20.8881	-5.01999	1.32785	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.1172	20.9258	-4.97353	1.26514	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8752	20.9815	-5.01347	1.13667	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7072	21.0163	-4.79074	1.06526	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4381	21.0568	-4.95559	0.876728	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.1949	21.101	-4.94383	0.876019	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.949	21.1161	-5.03049	0.619677	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7193	21.0883	-4.95641	0.496584	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4601	21.0719	-5.05169	0.257607	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2637	21.0659	-4.89815	0.203157	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.9918	21.0262	-5.03385	-0.0551994	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8023	20.9888	-4.85985	-0.141766	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5284	20.9891	-4.94504	-0.118087	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2279	21.0381	-5.1012	0.00472492	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.96818	21.0191	-5.186	-0.21818	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.81508	20.9761	-4.89472	-0.309497	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.56588	20.9632	-4.91293	-0.316877	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.40585	20.9138	-4.67575	-0.404326	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.17723	20.8665	-4.73901	-0.67661	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85438	20.851	-4.97337	-0.619029	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.6299	20.7683	-4.96101	-0.909597	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.3419	20.6901	-5.06039	-0.962352	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.089	20.6117	-5.10949	-1.18659	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86069	20.5289	-5.03078	-1.23742	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.6243	20.4442	-5.05694	-1.51025	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.29829	20.3875	-5.25887	-1.45894	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.03417	20.2944	-5.2814	-1.57691	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.78917	20.2069	-5.22781	-1.59693	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.53747	20.1167	-5.22283	-1.70453	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.32021	20.0207	-5.10123	-1.73258	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.08314	19.9271	-5.08683	-1.8902	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.84126	19.8302	-5.05237	-1.89673	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.5745	19.6875	-5.1406	-2.22773	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.46057	19.5541	-4.7455	-2.29034	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.24321	19.4038	-4.71288	-2.49004	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.06176	19.2982	-4.56848	-2.46295	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.86826	19.1831	-4.47503	-2.46264	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.74358	19.0337	-4.19883	-2.52463	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.51267	18.8809	-4.29555	-2.78126	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.35957	18.7492	-4.12798	-2.7758	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.17169	18.604	-4.07727	-2.80115	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.08127	18.4532	-3.76399	-2.83457	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.87388	18.2771	-3.88121	-3.27479	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.59208	18.132	-4.12559	-3.2302	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.4202	17.9815	-4.01977	-3.14207	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18552	17.8155	-4.11122	-3.15514	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.96852	17.6315	-4.17331	-3.44434	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.82008	17.5119	-4.01464	-3.35268	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64637	17.2957	-3.96378	-3.70253	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.49014	17.1031	-3.84655	-3.7183	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.30797	16.9375	-3.80477	-3.53717	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.16888	16.7689	-3.66399	-3.52433	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96636	16.5696	-3.71523	-3.56313	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.82921	16.3422	-3.57389	-3.65379	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.65497	16.1637	-3.56215	-3.65046	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46359	15.9987	-3.60121	-3.6186	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.3038	15.7638	-3.55487	-4.00603	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.15036	15.5408	-3.48462	-4.0469	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.968939	15.3455	-3.50609	-4.04307	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.767339	15.1221	-3.57737	-4.082	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.610546	14.9402	-3.51552	-3.97802	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.55198	14.7339	-3.18688	-3.98525	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.41598	14.4878	-3.1189	-4.3054	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.257505	14.2613	-3.12502	-4.32578	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.0995951	14.0032	-3.12408	-4.66408	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.141313	13.7581	-2.56742	-4.66997	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0178341	13.5115	-2.55109	-4.81815	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.140482	13.2725	-2.6378	-4.81698	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.275617	13.0533	-2.65236	-4.66284	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.234309	12.8422	-2.16363	-4.6061	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.370318	12.6129	-2.24642	-4.51923	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.480584	12.3832	-2.24035	-4.5258	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.619724	12.17	-2.31794	-4.52103	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.676737	11.9616	-2.15215	-4.4821	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.822696	11.7253	-2.25811	-4.56038	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.02559	11.4769	-2.51264	-4.61013	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.13394	11.2483	-2.47351	-4.50983	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.30701	11.0227	-2.61376	-4.51955	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.41083	10.7687	-2.50244	-4.80458	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.52498	10.5116	-2.47138	-4.83258	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.63716	10.24	-2.41583	-5.02317	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.69918	10.0356	-2.24767	-4.92128	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.78895	9.80474	-2.18804	-4.85504	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.83415	9.59456	-2.00395	-4.77581	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.96316	9.33191	-2.05806	-4.97118	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.03551	9.03538	-1.97179	-5.04995	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.11402	8.8148	-1.93323	-4.89814	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.20055	8.56656	-1.90432	-4.90068	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.34274	8.30135	-2.03114	-4.99465	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.36409	8.08188	-1.79893	-4.90561	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.41134	7.87581	-1.66686	-4.82906	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.52944	7.62275	-1.76773	-4.86657	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.69459	7.3801	-2.03434	-4.77659	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.80162	7.12684	-2.051	-4.80697	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.85849	6.89368	-1.85835	-4.91024	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.87575	6.70373	-1.63513	-4.75755	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.91422	6.49427	-1.55595	-4.56582	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.96827	6.26507	-1.48799	-4.55318	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.09955	6.00525	-1.61421	-4.74023	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.1954	5.72095	-1.66514	-4.84598	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.30206	5.47048	-1.79532	-4.77504	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.41051	5.20286	-1.85351	-4.84948	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.4769	4.95639	-1.71768	-4.9277	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.60783	4.66047	-1.85314	-5.07348	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.71132	4.40538	-1.96648	-4.98665	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.86076	4.11875	-2.11368	-5.11855	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.93542	3.88256	-1.93262	-5.13379	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.99273	3.66458	-1.82079	-5.0012	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.07521	3.47921	-1.86118	-4.7655	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.16603	3.23675	-1.85621	-4.77412	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.28338	2.97599	-1.98128	-4.81494	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.3802	2.69215	-1.98334	-4.92867	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.46556	2.44464	-1.90194	-4.94451	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.57354	2.16866	-1.93653	-5.03788	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.67414	1.94709	-2.12106	-4.88207	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.79927	1.65706	-2.16704	-5.03443	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
